index,County,(To sort by county and year),(To sort by year and county),Year,State and County FIPS Code,Total Actual Costs,Total Standardized Costs,Total Standardized Risk-Adjusted Costs,Actual Per Capita Costs,Standardized Per Capita Costs,Standardized Risk-Adjusted Per Capita Costs,IP Actual Costs,IP Actual Costs as % of Total Actual Costs,IP Per Capita Actual Costs,IP Per User Actual Costs,IP Standardized Costs,IP Standardized Costs as % of Total Standardized Costs,IP Per Capita Standardized Costs,IP Per User Standardized Costs,IP Users (with a covered stay),% of Beneficiaries Using IP,IP Covered Stays Per 1000 Beneficiaries,IP Covered Days Per 1000 Beneficiaries,PAC: LTCH Actual Costs,PAC: LTCH Actual Costs as % of Total Actual Costs,PAC: LTCH Per Capita Actual Costs,PAC: LTCH Per User Actual Costs,PAC: LTCH Standardized Costs,PAC: LTCH Standardized Costs as % of Total Standardized Costs,PAC: LTCH Per Capita Standardized Costs,PAC: LTCH Per User Standardized Costs,# PAC: LTCH Users (with a covered stay),% of Beneficiaries Using PAC: LTCH,PAC: LTCH Covered Stays Per 1000 Beneficiaries,PAC: LTCH Covered Days Per 1000 Beneficiaries,PAC: IRF Actual Costs,PAC: IRF Actual Costs as % of Total Actual Costs,PAC: IRF Per Capita Actual Costs,PAC: IRF Per User Actual Costs,PAC: IRF Standardized Costs,PAC: IRF Standardized Costs as % of Total Standardized Costs,PAC: IRF Per Capita Standardized Costs,PAC: IRF Per User Standardized Costs,# PAC: IRF Users (with a covered stay),% of Beneficiaries Using PAC: IRF,PAC: IRF Covered Stays Per 1000 Beneficiaries,PAC: IRF Covered Days Per 1000 Beneficiaries,PAC: SNF Actual Costs,PAC: SNF Actual Costs as % of Total Actual Costs,PAC: SNF Per Capita Actual Costs,PAC: SNF Per User Actual Costs,PAC: SNF Standardized Costs,PAC: SNF Standardized Costs as % of Total Standardized Costs,PAC: SNF Per Capita Standardized Costs,PAC: SNF Per User Standardized Costs,# PAC: SNF Users (with a covered stay),% of Beneficiaries Using PAC: SNF,PAC: SNF Covered Stays Per 1000 Beneficiaries,PAC: SNF Covered Days Per 1000 Beneficiaries,PAC: HH Actual Costs,PAC: HH Actual Costs as % of Total Actual Costs,PAC: HH Per Capita Actual Costs,PAC: HH Per User Actual Costs,PAC: HH Standardized Costs,PAC: HH Standardized Costs as % of Total Standardized Costs,PAC: HH Per Capita Standardized Costs,PAC: HH Per User Standardized Costs,# PAC: HH Users,% of Beneficiaries Using PAC: HH,PAC: HH Episodes Per 1000 Beneficiaries,PAC: HH Visits Per 1000 Beneficiaries,Hospice Actual Costs,Hospice Actual Costs as % of Total Actual Costs,Hospice Per Capita Actual Costs,Hospice Per User Actual Costs,Hospice Standardized Costs,Hospice Standardized Costs as % of Total Standardized Costs,Hospice Per Capita Standardized Costs,Hospice Per User Standardized Costs,# Hospice Users (with a covered stay),% of Beneficiaries Using Hospice,Hospice Covered Stays Per 1000 Beneficiaries,Hospice Covered Days Per 1000 Beneficiaries,OP Actual Costs,OP Actual Costs as % of Total Actual Costs,OP Per Capita Actual Costs,OP Per User Actual Costs,OP Standardized Costs,OP Standardized Costs as % of Total Standardized Costs,OP Per Capita Standardized Costs,OP Per User Standardized Costs,# OP Users,% of Beneficiaries Using OP,OP Visits Per 1000 Beneficiaries,FQHC/RHC Actual Costs,FQHC/RHC Actual Costs as % of Total Actual Costs,FQHC/RHC Per Capita Actual Costs,FQHC/RHC Per User Actual Costs,FQHC/RHC Standardized Costs,FQHC/RHC Standardized Costs as % of Total Standardized Costs,FQHC/RHC Per Capita Standardized Costs,FQHC/RHC Per User Standardized Costs,# FQHC/RHC Users,% of Beneficiaries Using FQHC/RHC,FQHC/RHC Visits Per 1000 Beneficiaries,Outpatient Dialysis Facility Actual Costs,Outpatient Dialysis Facility Actual Costs as % of Total Actual Costs,Outpatient Dialysis Facility Per Capita Actual Costs,Outpatient Dialysis Facility Per User Actual Costs,Outpatient Dialysis Facility Standardized Costs,Outpatient Dialysis Facility Standardized Costs as % of Total Standardized Costs,Outpatient Dialysis Facility Per Capita Standardized Costs,Outpatient Dialysis Facility Per User Standardized Costs,# Outpatient Dialysis Facility Users,% of Beneficiaries Using Outpatient Dialysis Facility,Outpatient Dialysis Facility Events Per 1000 Beneficiaries,ASC Actual Costs,ASC Actual Costs as % of Total Actual Costs,ASC Per Capita Actual Costs,ASC Per User Actual Costs,ASC Standardized Costs,ASC Standardized Costs as % of Total Standardized Costs,ASC Per Capita Standardized Costs,ASC Per User Standardized Costs,# ASC Users,% of Beneficiaries Using ASC,ASC Events Per 1000 Beneficiaries,E&M Actual Costs,E&M Actual Costs as % of Total Actual Costs,E&M Per Capita Actual Costs,E&M Per User Actual Costs,E&M Standardized Costs,E&M Standardized Costs as % of Total Standardized Costs,E&M Per Capita Standardized Costs,E&M Per User Standardized Costs,# E&M Users,% of Beneficiaries Using E&M,E&M Events Per 1000 Beneficiaries,Procedures Actual Costs,Procedures Actual Costs as % of Total Actual Costs,Procedures Per Capita Actual Costs,Procedures Per User Actual Costs,Procedures Standardized Costs,Procedures Standardized Costs as % of Total Standardized Costs,Procedures Per Capita Standardized Costs,Procedures Per User Standardized Costs,# Procedure Users,% of Beneficiaries Using Procedures,Procedure Events Per 1000 Beneficiaries,Imaging Actual Costs,Imaging Actual Costs as % of Total Actual Costs,Imaging Per Capita Actual Costs,Imaging Per User Actual Costs,Imaging Standardized Costs,Imaging Standardized Costs as % of Total Standardized Costs,Imaging Per Capita Standardized Costs,Imaging Per User Standardized Costs,# Imaging Users,% of Beneficiaries Using Imaging,Imaging Events Per 1000 Beneficiaries,DME Actual Costs,DME Actual Costs as % of Total Actual Costs,DME Per Capita Actual Costs,DME Per User Actual Costs,DME Standardized Costs,DME Standardized Costs as % of Total Standardized Costs,DME Per Capita Standardized Costs,DME Per User Standardized Costs,# DME Users,% of Beneficiaries Using DME,DME Events Per 1000 Beneficiaries,Tests Actual Costs,Tests Actual Costs as % of Total Actual Costs,Tests Per Capita Actual Costs,Tests Per User Actual Costs,Tests Standardized Costs,Tests Standardized Costs as % of Total Standardized Costs,Tests Per Capita Standardized Costs,Tests Per User Standardized Costs,# Test Users,% of Beneficiaries Using Tests,Test Events Per 1000 Beneficiaries,Part B Drugs Actual Costs,Part B Drugs Actual Costs as % of Total Actual Costs,Part B Drugs Per Capita Actual Costs,Part B Drugs Per User Actual Costs,Part B Drugs Standardized Costs,Part B Drugs Standardized Costs as % of Total Standardized Costs,Part B Drugs Per Capita Standardized Costs,Part B Drugs Per User Standardized Costs,# Part B Drugs Users,% of Beneficiaries Using Part B Drugs,Ambulance Actual Costs,Ambulance Actual Costs as % of Total Actual Costs,Ambulance Per Capita Actual Costs,Ambulance Per User Actual Costs,Ambulance Standardized Costs,Ambulance Standardized Costs as % of Total Standardized Costs,Ambulance Per Capita Standardized Costs,Ambulance Per User Standardized Costs,# Ambulance Users,% of Beneficiaries Using Ambulance,Ambulance Events Per 1000 Beneficiaries,Number of Acute Hospital Readmissions,Hospital Readmission Rate,Emergency Department Visits,Emergency Department Visits per 1000 Beneficiaries
248,DOUGLAS,530172013.0,201353017.0,2013,53017,$65565298.00,$60709570.00,$79414964.00,$7880.00,$7296.00,$9544.00,$23254959.00,35.5%,$2795.00,$18604.00,$18424399.00,30.3%,$2214.00,$14740.00,"* 1,250",15%,213,957,,,,,,,,,,,,,$576820.00,0.9%,$69.00,$20601.00,$547403.00,0.9%,$66.00,$19550.00,28.0,0.3%,3.0,46.0,$3000506.00,4.6%,$361.00,$9525.00,$3008711.00,5%,$362.00,$9551.00,315,3.8%,45,871,$1410912.00,2.2%,$170.00,$3266.00,$1426936.00,2.4%,$171.00,$3303.00,432.0,5.2%,73.0,801.0,$1382421.00,2.1%,$166.00,$7163.00,$1343274.00,2.2%,$161.00,$6960.00,193.0,2.3%,25.0,1053.0,$15350753.00,23.4%,$1845.00,$2389.00,$14757405.00,24.3%,$1774.00,$2297.00,6426,77.2%,6515,$4017437.00,6.1%,$483.00,$681.00,$4218668.00,7%,$507.00,$715.00,5897,70.9%,4404,$1128551.00,1.7%,$136.00,$23032.00,$1116616.00,1.8%,$134.00,$22788.00,49.0,0.6%,* 859,$154266.00,0.2%,$19.00,$902.00,$152608.00,0.3%,18.34,892.45,171,2.1%,30,$3599715.00,5.5%,$433.00,$526.00,$3836089.00,6.3%,$461.00,$560.00,6847,82.3%,6976,$4317497.00,6.6%,$519.00,$898.00,$4454518.00,7.3%,$535.00,$927.00,4806,57.8%,3869,$1284182.00,2%,$154.00,$232.00,$1321953.00,2.2%,$159.00,$239.00,5540,66.6%,3358,$2096402.00,3.2%,$252.00,$803.00,$2171213.00,3.6%,$261.00,$832.00,2610,31.4%,2080,$1441723.00,2.2%,$173.00,$209.00,$1484339.00,2.4%,$178.00,$215.00,6913,83.1%,10785,$688246.00,1.1%,$83.00,$203.00,$709263.00,1.2%,$85.00,$209.00,3396,40.8%,$839051.00,1.3%,$101.00,$887.00,$714112.00,1.2%,$86.00,$755.00,946,11.4%,227,217.0,12.5%,4367,525
249,FERRY,530192013.0,201353019.0,2013,53019,$10122603.00,$8488557.00,$12053753.00,$7074.00,$5932.00,$8423.00,$2961391.00,29.3%,$2069.00,$19483.00,$2102622.00,24.8%,$1469.00,$13833.00,* 152,10.6%,149,723,,,,,,,,,,,,,,,,,,,,,,,,,$1522795.00,15%,$1064.00,$33104.00,$1500398.00,17.7%,$1049.00,$32617.00,46,3.2%,41,684,$107954.00,1.1%,$75.00,$3998.00,$105761.00,1.3%,$74.00,$3917.00,27.0,1.9%,31.0,388.0,$370399.00,3.7%,$259.00,$16104.00,$359084.00,4.2%,$251.00,$15612.00,23.0,1.6%,17.0,1637.0,$2022525.00,20%,$1413.00,$2118.00,$1389626.00,16.4%,$971.00,$1455.00,955,66.7%,3908,$605789.00,6%,$423.00,$631.00,$611141.00,7.2%,$427.00,$637.00,960,67.1%,3572,,,,,,,,,,,,$118589.00,1.2%,$83.00,$1163.00,$118467.00,1.4%,82.79,1161.44,102,7.1%,115,$368251.00,3.6%,$257.00,$399.00,$387570.00,4.6%,$271.00,$419.00,924,64.6%,3634,$492430.00,4.9%,$344.00,$894.00,$507505.00,6%,$355.00,$921.00,551,38.5%,2177,$217559.00,2.2%,$152.00,$277.00,$220403.00,2.6%,$154.00,$280.00,786,54.9%,2551,$314489.00,3.1%,$220.00,$804.00,$323002.00,3.8%,$226.00,$826.00,391,27.3%,2110,$169191.00,1.7%,$118.00,$234.00,$168225.00,2%,$118.00,$233.00,723,50.5%,3050,$310767.00,3.1%,$217.00,$888.00,$312232.00,3.7%,$218.00,$892.00,350,24.5%,$216577.00,2.1%,$151.00,$2180.00,$65895.00,0.8%,$46.00,$663.00,99,6.9%,132,24.0,11.1%,701,490
250,FRANKLIN,530212013.0,201353021.0,2013,53021,$50571387.00,$47051652.00,$54625889.00,$8020.00,$7461.00,$8663.00,$17231048.00,34.1%,$2732.00,$17782.00,$13457081.00,28.6%,$2134.00,$13888.00,* 969,15.4%,226,954,,,,,,,,,,,,,$1630631.00,3.2%,$259.00,$16471.00,$1638178.00,3.5%,$260.00,$16547.00,99.0,1.6%,16.0,161.0,$2837465.00,5.6%,$450.00,$15338.00,$2966267.00,6.3%,$470.00,$16034.00,185,2.9%,40,1224,$1275026.00,2.5%,$202.00,$4443.00,$1320731.00,2.8%,$209.00,$4602.00,287.0,4.6%,73.0,1065.0,$1024104.00,2%,$162.00,$8464.00,$1035774.00,2.2%,$164.00,$8560.00,121.0,1.9%,20.0,1043.0,$8237581.00,16.3%,$1306.00,$1852.00,$7732102.00,16.4%,$1226.00,$1739.00,4447,70.5%,5287,$241257.00,0.5%,$38.00,$376.00,$242143.00,0.5%,$38.00,$377.00,642,10.2%,398,$1672544.00,3.3%,$265.00,$24240.00,$1673253.00,3.6%,$265.00,$24250.00,69.0,1.1%,"* 1,492",$972643.00,1.9%,$154.00,$896.00,$1006188.00,2.1%,159.56,927.36,1085,17.2%,311,$4673467.00,9.2%,$741.00,$861.00,$4941192.00,10.5%,$784.00,$910.00,5428,86.1%,10729,$3762390.00,7.4%,$597.00,$1034.00,$3941713.00,8.4%,$625.00,$1083.00,3638,57.7%,4805,$860091.00,1.7%,$136.00,$215.00,$880004.00,1.9%,$140.00,$220.00,3998,63.4%,3097,$1333177.00,2.6%,$211.00,$691.00,$1387485.00,2.9%,$220.00,$719.00,1929,30.6%,1753,$1696522.00,3.4%,$269.00,$329.00,$1737008.00,3.7%,$275.00,$337.00,5154,81.7%,11021,$1929354.00,3.8%,$306.00,$673.00,$1943710.00,4.1%,$308.00,$678.00,2865,45.4%,$609026.00,1.2%,$97.00,$943.00,$540121.00,1.2%,$86.00,$836.00,646,10.2%,229,222.0,15.7%,4389,696
251,GARFIELD,530232013.0,201353023.0,2013,53023,$6254329.00,$5579710.00,$6754401.00,$10765.00,$9604.00,$11625.00,$1217482.00,19.5%,$2095.00,$17393.00,$824280.00,14.8%,$1419.00,$11775.00,* 70,12%,165,714,,,,,,,,,0.0,0%,0.0,0.0,,,,,,,,,,,,,$2496728.00,39.9%,$4297.00,$104030.00,$2481408.00,44.5%,$4271.00,$103392.00,24,4.1%,59,1606,,,,,,,,,,,,,,,,,,,,,,,,,$1258281.00,20.1%,$2166.00,$2672.00,$987130.00,17.7%,$1699.00,$2096.00,471,81.1%,7895,$167276.00,2.7%,$288.00,$529.00,$169802.00,3%,$292.00,$537.00,316,54.4%,2728,,,,,,,,,,,,$93298.00,1.5%,$161.00,$993.00,$102772.00,1.8%,176.89,1093.32,94,16.2%,330,$191131.00,3.1%,$329.00,$410.00,$209104.00,3.8%,$360.00,$449.00,466,80.2%,5351,$241352.00,3.9%,$415.00,$754.00,$258131.00,4.6%,$444.00,$807.00,320,55.1%,2491,$58555.00,0.9%,$101.00,$148.00,$62046.00,1.1%,$107.00,$157.00,395,68%,3246,$104120.00,1.7%,$179.00,$723.00,$107197.00,1.9%,$185.00,$744.00,144,24.8%,1855,$55768.00,0.9%,$96.00,$159.00,$57148.00,1%,$98.00,$163.00,351,60.4%,3828,$129755.00,2.1%,$223.00,$741.00,$130804.00,2.3%,$225.00,$747.00,175,30.1%,$92024.00,1.5%,$158.00,$1296.00,$42171.00,0.8%,$73.00,$594.00,71,12.2%,208,,,376,647
252,GRANT,530252013.0,201353025.0,2013,53025,$90333050.00,$81391508.00,$106325176.00,$7898.00,$7116.00,$9296.00,$30706432.00,34%,$2685.00,$19484.00,$23649964.00,29.1%,$2068.00,$15006.00,"* 1,576",13.8%,194,894,,,,,,,,,,,,,$832927.00,0.9%,$73.00,$21919.00,$749969.00,0.9%,$66.00,$19736.00,38.0,0.3%,4.0,47.0,$8394815.00,9.3%,$734.00,$20083.00,$8176725.00,10.1%,$715.00,$19562.00,418,3.7%,45,1154,$1605238.00,1.8%,$140.00,$4043.00,$1572967.00,1.9%,$138.00,$3962.00,397.0,3.5%,55.0,736.0,$2001541.00,2.2%,$175.00,$9309.00,$1945325.00,2.4%,$170.00,$9048.00,215.0,1.9%,20.0,1109.0,$14303079.00,15.8%,$1250.00,$1994.00,$12838923.00,15.8%,$1122.00,$1790.00,7172,62.7%,3505,$5692785.00,6.3%,$498.00,$666.00,$5890205.00,7.2%,$515.00,$689.00,8543,74.7%,4236,$2665823.00,2.9%,$233.00,$27202.00,$2572301.00,3.2%,$225.00,$26248.00,98.0,0.9%,"* 1,271",$694847.00,0.8%,$61.00,$660.00,$705471.00,0.9%,61.68,669.96,1053,9.2%,135,$4383954.00,4.9%,$383.00,$510.00,$4619533.00,5.7%,$404.00,$537.00,8602,75.2%,5438,$5229347.00,5.8%,$457.00,$920.00,$5364291.00,6.6%,$469.00,$944.00,5683,49.7%,3398,$1984163.00,2.2%,$173.00,$283.00,$2034246.00,2.5%,$178.00,$290.00,7007,61.3%,3251,$2816698.00,3.1%,$246.00,$787.00,$2926567.00,3.6%,$256.00,$818.00,3577,31.3%,2125,$1890837.00,2.1%,$165.00,$218.00,$1940143.00,2.4%,$170.00,$224.00,8664,75.8%,8950,$3902259.00,4.3%,$341.00,$960.00,$3916201.00,4.8%,$342.00,$964.00,4064,35.5%,$1742862.00,1.9%,$152.00,$1329.00,$1017648.00,1.3%,$89.00,$776.00,1311,11.5%,245,315.0,14.4%,5838,510
253,GRAYS HARBOR,530272013.0,201353027.0,2013,53027,$118283267.00,$106913260.00,$128015216.00,$7877.00,$7120.00,$8525.00,$43985674.00,37.2%,$2929.00,$18559.00,$34908834.00,32.7%,$2325.00,$14729.00,"* 2,370",15.8%,245,1100,$798486.00,0.7%,$53.00,$66541.00,$781580.00,0.7%,$52.00,$65132.00,12.0,0.1%,1.0,34.0,$1115467.00,0.9%,$74.00,$21047.00,$945774.00,0.9%,$63.00,$17845.00,53.0,0.4%,4.0,45.0,$11635150.00,9.8%,$775.00,$16071.00,$11111878.00,10.4%,$740.00,$15348.00,724,4.8%,65,1726,$3520006.00,3%,$234.00,$4675.00,$3441699.00,3.2%,$229.00,$4571.00,753.0,5%,86.0,1191.0,$1280888.00,1.1%,$85.00,$6813.00,$1222661.00,1.1%,$81.00,$6504.00,188.0,1.3%,13.0,530.0,$19388300.00,16.4%,$1291.00,$2245.00,$17646066.00,16.5%,$1175.00,$2043.00,8638,57.5%,3150,$1065615.00,0.9%,$71.00,$410.00,$1059027.00,1%,$71.00,$408.00,2597,17.3%,691,$1944954.00,1.6%,$130.00,$24012.00,$1893848.00,1.8%,$126.00,$23381.00,81.0,0.5%,* 703,$1030948.00,0.9%,$69.00,$818.00,$1012685.00,1%,67.44,803.08,1261,8.4%,120,$9405683.00,8%,$626.00,$733.00,$9867598.00,9.2%,$657.00,$769.00,12833,85.5%,9270,$7417992.00,6.3%,$494.00,$916.00,$7538942.00,7%,$502.00,$931.00,8099,53.9%,3891,$2687177.00,2.3%,$179.00,$282.00,$2717747.00,2.5%,$181.00,$286.00,9517,63.4%,3752,$3388632.00,2.9%,$226.00,$786.00,$3514652.00,3.3%,$234.00,$815.00,4310,28.7%,2038,$3422713.00,2.9%,$228.00,$295.00,$3484214.00,3.3%,$232.00,$301.00,11585,77.1%,8495,$2652312.00,2.2%,$177.00,$353.00,$2676426.00,2.5%,$178.00,$357.00,7505,50%,$2379675.00,2%,$158.00,$1224.00,$1917177.00,1.8%,$128.00,$986.00,1945,13%,333,631.0,17.6%,10258,683
254,ISLAND,530292013.0,201353029.0,2013,53029,$84184223.00,$73704804.00,$98878398.00,$6848.00,$5995.00,$8043.00,$29558089.00,35.1%,$2404.00,$18089.00,$22163031.00,30.1%,$1803.00,$13564.00,"* 1,634",13.3%,188,829,,,,,,,,,,,,,$664111.00,0.8%,$54.00,$22137.00,$577072.00,0.8%,$47.00,$19236.00,30.0,0.2%,3.0,33.0,$5233981.00,6.2%,$426.00,$12828.00,$4940897.00,6.7%,$402.00,$12110.00,408,3.3%,42,936,$1651318.00,2%,$134.00,$3867.00,$1574687.00,2.1%,$128.00,$3688.00,427.0,3.5%,51.0,702.0,$1253875.00,1.5%,$102.00,$8588.00,$1207412.00,1.6%,$98.00,$8270.00,146.0,1.2%,13.0,640.0,$18360825.00,21.8%,$1493.00,$2039.00,$15445401.00,21%,$1256.00,$1715.00,9005,73.3%,5437,$807565.00,1%,$66.00,$468.00,$774477.00,1.1%,$63.00,$449.00,1724,14%,509,$2120991.00,2.5%,$173.00,$25250.00,$2066886.00,2.8%,$168.00,$24606.00,84.0,0.7%,"* 1,018",$1048621.00,1.3%,$85.00,$924.00,$1024436.00,1.4%,83.33,902.59,1135,9.2%,143,$7195343.00,8.6%,$585.00,$677.00,$7564855.00,10.3%,$615.00,$711.00,10633,86.5%,8793,$6871920.00,8.2%,$559.00,$936.00,$7038764.00,9.6%,$573.00,$959.00,7342,59.7%,4725,$1535095.00,1.8%,$125.00,$195.00,$1549469.00,2.1%,$126.00,$197.00,7866,64%,2910,$1969725.00,2.3%,$160.00,$706.00,$2044674.00,2.8%,$166.00,$733.00,2789,22.7%,1267,$1832242.00,2.2%,$149.00,$213.00,$1857516.00,2.5%,$151.00,$216.00,8603,70%,5533,$2322179.00,2.8%,$189.00,$375.00,$2347570.00,3.2%,$191.00,$379.00,6190,50.3%,$556465.00,0.7%,$45.00,$1137.00,$358544.00,0.5%,$29.00,$733.00,489,4%,87,317.0,14%,5695,463
255,JEFFERSON,530312013.0,201353031.0,2013,53031,$62492769.00,$53732077.00,$74213912.00,$6953.00,$5978.00,$8257.00,$20969595.00,33.6%,$2333.00,$19634.00,$14612273.00,27.2%,$1626.00,$13682.00,"* 1,068",11.9%,163,741,,,,,,,,,,,,,$646405.00,1%,$72.00,$23086.00,$525014.00,1%,$58.00,$18751.00,28.0,0.3%,3.0,46.0,$5383308.00,8.6%,$599.00,$15514.00,$5189993.00,9.7%,$577.00,$14957.00,347,3.9%,46,1074,$1186603.00,1.9%,$132.00,$3027.00,$1151773.00,2.1%,$128.00,$2938.00,392.0,4.4%,58.0,556.0,$1409613.00,2.3%,$157.00,$9524.00,$1352592.00,2.5%,$150.00,$9139.00,148.0,1.7%,17.0,981.0,$12323560.00,19.7%,$1371.00,$1899.00,$10424192.00,19.4%,$1160.00,$1606.00,6490,72.2%,5142,$2933381.00,4.7%,$326.00,$593.00,$2878179.00,5.4%,$320.00,$582.00,4947,55%,2292,$505625.00,0.8%,$56.00,$22983.00,$494999.00,0.9%,$55.00,$22500.00,22.0,0.2%,* 304,$1045639.00,1.7%,$116.00,$882.00,$1032624.00,1.9%,114.89,870.68,1186,13.2%,201,$4129753.00,6.6%,$459.00,$550.00,$4342443.00,8.1%,$483.00,$578.00,7510,83.6%,6860,$4742508.00,7.6%,$528.00,$921.00,$4804220.00,8.9%,$535.00,$933.00,5148,57.3%,3959,$1579931.00,2.5%,$176.00,$273.00,$1586545.00,2.9%,$177.00,$274.00,5790,64.4%,2927,$1588557.00,2.5%,$177.00,$775.00,$1639572.00,3.1%,$182.00,$799.00,2051,22.8%,1340,$1218548.00,2%,$136.00,$215.00,$1228876.00,2.3%,$137.00,$217.00,5674,63.1%,3895,$1095820.00,1.8%,$122.00,$283.00,$1108902.00,2.1%,$123.00,$287.00,3866,43%,$1040769.00,1.7%,$116.00,$1222.00,$679193.00,1.3%,$76.00,$797.00,852,9.5%,213,183.0,12.9%,3685,410
256,KING,530332013.0,201353033.0,2013,53033,$1368253018.00,$1214901792.00,$1359216271.00,$8370.00,$7432.00,$8314.00,$475923682.00,34.8%,$2911.00,$19764.00,$364523230.00,30%,$2230.00,$15138.00,"* 24,080",14.7%,223,1167,$8546434.00,0.6%,$52.00,$52432.00,$8196895.00,0.7%,$50.00,$50288.00,163.0,0.1%,1.0,31.0,$14509077.00,1.1%,$89.00,$21559.00,$12778920.00,1.1%,$78.00,$18988.00,673.0,0.4%,4.0,56.0,$132264058.00,9.7%,$809.00,$17968.00,$119836985.00,9.9%,$733.00,$16280.00,7361,4.5%,59,1607,$47565418.00,3.5%,$291.00,$4563.00,$42785121.00,3.5%,$262.00,$4104.00,10424.0,6.4%,94.0,1262.0,$46080686.00,3.4%,$282.00,$11322.00,$41205703.00,3.4%,$252.00,$10124.00,4070.0,2.5%,26.0,1599.0,$219020314.00,16%,$1340.00,$2069.00,$207199464.00,17.1%,$1267.00,$1957.00,105867,64.8%,4607,$3384837.00,0.3%,$21.00,$389.00,$3270826.00,0.3%,$20.00,$376.00,8700,5.3%,209,$40782049.00,3%,$249.00,$24089.00,$37823866.00,3.1%,$231.00,$22341.00,1693.0,1%,"* 1,309",$16508880.00,1.2%,$101.00,$835.00,$15735923.00,1.3%,96.26,795.91,19771,12.1%,192,$129197311.00,9.4%,$790.00,$937.00,$128561566.00,10.6%,$786.00,$933.00,137837,84.3%,11029,$85995029.00,6.3%,$526.00,$945.00,$83144740.00,6.8%,$509.00,$914.00,90961,55.6%,3929,$28056545.00,2.1%,$172.00,$276.00,$26624026.00,2.2%,$163.00,$262.00,101632,62.2%,3254,$24494933.00,1.8%,$150.00,$651.00,$26785855.00,2.2%,$164.00,$712.00,37626,23%,1251,$27490092.00,2%,$168.00,$233.00,$27370005.00,2.3%,$167.00,$232.00,117783,72.1%,6755,$38355567.00,2.8%,$235.00,$472.00,$38514415.00,3.2%,$236.00,$474.00,81301,49.7%,$13821389.00,1%,$85.00,$787.00,$14790460.00,1.2%,$90.00,$842.00,17560,10.7%,273,5652.0,16.1%,90444,553
257,KITSAP,530352013.0,201353035.0,2013,53035,$246139861.00,$228564612.00,$276946507.00,$7433.00,$6903.00,$8364.00,$82777917.00,33.6%,$2500.00,$18354.00,$67619631.00,29.6%,$2042.00,$14993.00,"* 4,510",13.6%,200,1022,,,,,,,,,,,,,$1505707.00,0.6%,$45.00,$20913.00,$1282632.00,0.6%,$39.00,$17814.00,72.0,0.2%,2.0,27.0,$21770168.00,8.8%,$657.00,$14220.00,$20919393.00,9.2%,$632.00,$13664.00,1531,4.6%,60,1534,$6561989.00,2.7%,$198.00,$4654.00,$6267431.00,2.7%,$189.00,$4445.00,1410.0,4.3%,64.0,1052.0,$6855484.00,2.8%,$207.00,$9430.00,$6261795.00,2.7%,$189.00,$8613.00,727.0,2.2%,24.0,1178.0,$37666537.00,15.3%,$1138.00,$2427.00,$35758773.00,15.6%,$1080.00,$2304.00,15522,46.9%,2763,$1010570.00,0.4%,$31.00,$424.00,$1031078.00,0.4%,$31.00,$433.00,2381,7.2%,322,$5044715.00,2.1%,$152.00,$25478.00,$4846069.00,2.1%,$146.00,$24475.00,198.0,0.6%,* 801,$4499589.00,1.8%,$136.00,$915.00,$4443644.00,1.9%,134.2,903.91,4916,14.9%,227,$23411559.00,9.5%,$707.00,$824.00,$24568255.00,10.8%,$742.00,$865.00,28401,85.8%,10535,$18697810.00,7.6%,$565.00,$966.00,$19030997.00,8.3%,$575.00,$983.00,19351,58.4%,4362,$7961195.00,3.2%,$240.00,$379.00,$8065549.00,3.5%,$244.00,$384.00,21019,63.5%,3434,$5704960.00,2.3%,$172.00,$694.00,$5906823.00,2.6%,$178.00,$718.00,8225,24.8%,1431,$7722749.00,3.1%,$233.00,$305.00,$7853598.00,3.4%,$237.00,$310.00,25346,76.5%,9004,$7485692.00,3%,$226.00,$452.00,$7560031.00,3.3%,$228.00,$456.00,16573,50.1%,$3291819.00,1.3%,$99.00,$846.00,$3209691.00,1.4%,$97.00,$824.00,3893,11.8%,265,1070.0,16.4%,18392,555
